BGC,Period,SMR_text,SMR,AET_PET,Pl,Sx,Fd,Bl,Cw,Hw,Lw,Py,Ac,At
ICHmw2,2020,subxeric,2,0.830935097,L,H,L,H,L,M,L,L,VH,L
ICHmw2,2020,xeric,1,0.782036952,M,VH,L,VH,M,H,L,L,VH,M
ICHmw2,2050,mesic,4,0.873202632,L,M,L,H,L,L,L,L,VH,L
ICHmw2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw2,2050,submesic,3,0.836553067,L,H,L,H,L,M,L,L,VH,L
ICHmw2,2050,subxeric,2,0.811068614,L,H,L,VH,M,M,L,L,VH,L
ICHmw2,2050,xeric,1,0.759151179,H,VH,L,VH,H,H,M,L,VH,H
ICHmw2,2080,mesic,4,0.858761568,L,M,L,H,L,L,L,L,VH,L
ICHmw2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw2,2080,submesic,3,0.822854115,L,H,L,VH,M,M,L,L,VH,L
ICHmw2,2080,subxeric,2,0.796884015,M,VH,L,VH,M,H,L,L,VH,M
ICHmw2,2080,xeric,1,0.736733067,H,VH,L,VH,H,VH,M,L,VH,H
ICHmw3,1961-1990,mesic,4,0.951313822,L,L,L,L,L,L,L,L,M,L
ICHmw3,1961-1990,subhygric,5,0.999954079,L,L,L,L,L,L,L,L,L,L
ICHmw3,1961-1990,submesic,3,0.916457623,L,L,L,M,L,L,L,L,H,L
ICHmw3,1961-1990,subxeric,2,0.89482059,L,M,L,M,L,L,L,L,VH,L
ICHmw3,1961-1990,xeric,1,0.851093074,L,M,L,H,L,L,L,L,VH,L
ICHmw3,1971-2000,mesic,4,0.952727999,L,L,L,L,L,L,L,L,M,L
ICHmw3,1971-2000,subhygric,5,0.999946513,L,L,L,L,L,L,L,L,L,L
ICHmw3,1971-2000,submesic,3,0.917834111,L,L,L,M,L,L,L,L,H,L
ICHmw3,1971-2000,subxeric,2,0.895029312,L,M,L,M,L,L,L,L,VH,L
ICHmw3,1971-2000,xeric,1,0.851455829,L,M,L,H,L,L,L,L,VH,L
ICHmw3,1981-2010,mesic,4,0.946072796,L,L,L,L,L,L,L,L,H,L
ICHmw3,1981-2010,subhygric,5,0.99986368,L,L,L,L,L,L,L,L,L,L
ICHmw3,1981-2010,submesic,3,0.909665133,L,L,L,M,L,L,L,L,H,L
ICHmw3,1981-2010,subxeric,2,0.886521584,L,M,L,M,L,L,L,L,VH,L
ICHmw3,1981-2010,xeric,1,0.842280025,L,H,L,H,L,M,L,L,VH,L
ICHmw3,2020,mesic,4,0.926023988,L,L,L,M,L,L,L,L,H,L
ICHmw3,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw3,2020,submesic,3,0.889373415,L,M,L,M,L,L,L,L,VH,L
ICHmw3,2020,subxeric,2,0.867039247,L,M,L,H,L,L,L,L,VH,L
ICHmw3,2020,xeric,1,0.824508241,L,H,L,VH,M,M,L,L,VH,L
ICHmw3,2050,mesic,4,0.909538582,L,L,L,M,L,L,L,L,H,L
ICHmw3,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw3,2050,submesic,3,0.872523486,L,M,L,H,L,L,L,L,VH,L
ICHmw3,2050,subxeric,2,0.847099296,L,H,L,H,L,M,L,L,VH,L
ICHmw3,2050,xeric,1,0.798167883,M,VH,L,VH,M,H,L,L,VH,M
ICHmw3,2080,mesic,4,0.89219975,L,M,L,M,L,L,L,L,VH,L
ICHmw3,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw3,2080,submesic,3,0.856268279,L,M,L,H,L,L,L,L,VH,L
ICHmw3,2080,subxeric,2,0.830313175,L,H,L,H,L,M,L,L,VH,L
ICHmw3,2080,xeric,1,0.775293211,M,VH,L,VH,H,H,M,L,VH,M
ICHmw4,1961-1990,mesic,4,0.989908544,L,L,L,L,L,L,L,L,M,L
ICHmw4,1961-1990,subhygric,5,0.999781241,L,L,L,L,L,L,L,L,L,L
ICHmw4,1961-1990,submesic,3,0.975384757,L,L,L,L,L,L,L,L,M,L
ICHmw4,1961-1990,subxeric,2,0.964588755,L,L,L,L,L,L,L,L,M,L
ICHmw4,1961-1990,xeric,1,0.94234442,L,L,L,L,L,L,L,L,H,L
ICHmw4,1971-2000,mesic,4,0.989336515,L,L,L,L,L,L,L,L,M,L
ICHmw4,1971-2000,subhygric,5,0.999815929,L,L,L,L,L,L,L,L,L,L
ICHmw4,1971-2000,submesic,3,0.974519417,L,L,L,L,L,L,L,L,M,L
ICHmw4,1971-2000,subxeric,2,0.963559935,L,L,L,L,L,L,L,L,M,L
ICHmw4,1971-2000,xeric,1,0.942782803,L,L,L,L,L,L,L,L,H,L
ICHmw4,1981-2010,mesic,4,0.987083955,L,L,L,L,L,L,L,L,M,L
ICHmw4,1981-2010,subhygric,5,0.999630148,L,L,L,L,L,L,L,L,L,L
ICHmw4,1981-2010,submesic,3,0.970292992,L,L,L,L,L,L,L,L,M,L
ICHmw4,1981-2010,subxeric,2,0.958149546,L,L,L,L,L,L,L,L,M,L
ICHmw4,1981-2010,xeric,1,0.937547893,L,L,L,L,L,L,L,L,H,L
ICHmw4,2020,mesic,4,0.91593376,L,L,L,M,L,L,L,L,H,L
ICHmw4,2020,subhygric,5,0.999996271,L,L,L,L,L,L,L,L,L,L
ICHmw4,2020,submesic,3,0.87903202,L,M,L,H,L,L,L,L,VH,L
ICHmw4,2020,subxeric,2,0.858844498,L,M,L,H,L,L,L,L,VH,L
ICHmw4,2020,xeric,1,0.826682109,L,H,L,VH,M,M,L,L,VH,L
ICHmw4,2050,mesic,4,0.87540348,L,M,L,H,L,L,L,L,VH,L
ICHmw4,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw4,2050,submesic,3,0.839656926,L,H,L,H,L,M,L,L,VH,L
ICHmw4,2050,subxeric,2,0.818094636,L,H,L,VH,M,M,L,L,VH,L
ICHmw4,2050,xeric,1,0.782890266,M,VH,L,VH,M,H,L,L,VH,M
ICHmw4,2080,mesic,4,0.861232748,L,M,L,H,L,L,L,L,VH,L
ICHmw4,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw4,2080,submesic,3,0.825518223,L,H,L,VH,M,M,L,L,VH,L
ICHmw4,2080,subxeric,2,0.802204467,M,H,L,VH,M,M,L,L,VH,M
ICHmw4,2080,xeric,1,0.75720688,H,VH,L,VH,H,H,M,L,VH,H
ICHmw5,1961-1990,mesic,4,0.956645107,L,L,L,L,L,L,L,L,M,L
ICHmw5,1961-1990,subhygric,5,0.999221849,L,L,L,L,L,L,L,L,L,L
ICHmw5,1961-1990,submesic,3,0.917196311,L,L,L,M,L,L,L,L,H,L
ICHmw5,1961-1990,subxeric,2,0.893955835,L,M,L,M,L,L,L,L,VH,L
ICHmw5,1961-1990,xeric,1,0.854675815,L,M,L,H,L,L,L,L,VH,L
ICHmw5,1971-2000,mesic,4,0.957934909,L,L,L,L,L,L,L,L,M,L
ICHmw5,1971-2000,subhygric,5,0.998800935,L,L,L,L,L,L,L,L,L,L
ICHmw5,1971-2000,submesic,3,0.919100476,L,L,L,M,L,L,L,L,H,L
ICHmw5,1971-2000,subxeric,2,0.896139102,L,M,L,M,L,L,L,L,VH,L
ICHmw5,1971-2000,xeric,1,0.8577997,L,M,L,H,L,L,L,L,VH,L
ICHmw5,1981-2010,mesic,4,0.94756621,L,L,L,L,L,L,L,L,H,L
ICHmw5,1981-2010,subhygric,5,0.997731359,L,L,L,L,L,L,L,L,L,L
ICHmw5,1981-2010,submesic,3,0.906455184,L,L,L,M,L,L,L,L,H,L
ICHmw5,1981-2010,subxeric,2,0.884013836,L,M,L,M,L,L,L,L,VH,L
ICHmw5,1981-2010,xeric,1,0.848249083,L,H,L,H,L,M,L,L,VH,L
ICHmw5,2020,mesic,4,0.897582035,L,M,L,M,L,L,L,L,VH,L
ICHmw5,2020,subhygric,5,0.999921531,L,L,L,L,L,L,L,L,L,L
ICHmw5,2020,submesic,3,0.857458726,L,M,L,H,L,L,L,L,VH,L
ICHmw5,2020,subxeric,2,0.834953754,L,H,L,H,L,M,L,L,VH,L
ICHmw5,2020,xeric,1,0.795201522,M,VH,L,VH,M,H,L,L,VH,M
ICHmw5,2050,mesic,4,0.864095588,L,M,L,H,L,L,L,L,VH,L
ICHmw5,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw5,2050,submesic,3,0.826162051,L,H,L,VH,M,M,L,L,VH,L
ICHmw5,2050,subxeric,2,0.802518866,M,H,L,VH,M,M,L,L,VH,M
ICHmw5,2050,xeric,1,0.757533943,H,VH,L,VH,H,H,M,L,VH,H
ICHmw5,2080,mesic,4,0.846130616,L,H,L,H,L,M,L,L,VH,L
ICHmw5,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHmw5,2080,submesic,3,0.808637147,M,H,L,VH,M,M,L,L,VH,M
ICHmw5,2080,subxeric,2,0.78379867,M,VH,L,VH,M,H,L,L,VH,M
ICHmw5,2080,xeric,1,0.731364341,H,VH,L,VH,H,VH,M,L,VH,H
ICHvc,1961-1990,mesic,4,0.99631862,L,L,L,L,L,L,L,L,L,L
ICHvc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,1961-1990,submesic,3,0.980728038,L,L,L,L,L,L,L,L,M,L
ICHvc,1961-1990,subxeric,2,0.96617542,L,L,L,L,L,L,L,L,M,L
ICHvc,1961-1990,xeric,1,0.937683035,L,L,L,L,L,L,L,L,H,L
ICHvc,1971-2000,mesic,4,0.99679733,L,L,L,L,L,L,L,L,L,L
ICHvc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,1971-2000,submesic,3,0.982364477,L,L,L,L,L,L,L,L,M,L
ICHvc,1971-2000,subxeric,2,0.967773773,L,L,L,L,L,L,L,L,M,L
ICHvc,1971-2000,xeric,1,0.939041923,L,L,L,L,L,L,L,L,H,L
ICHvc,1981-2010,mesic,4,0.997028319,L,L,L,L,L,L,L,L,L,L
ICHvc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,1981-2010,submesic,3,0.984401554,L,L,L,L,L,L,L,L,M,L
ICHvc,1981-2010,subxeric,2,0.970721699,L,L,L,L,L,L,L,L,M,L
ICHvc,1981-2010,xeric,1,0.940915754,L,L,L,L,L,L,L,L,H,L
ICHvc,2020,mesic,4,0.981813251,L,L,L,L,L,L,L,L,M,L
ICHvc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,2020,submesic,3,0.956223279,L,L,L,L,L,L,L,L,M,L
ICHvc,2020,subxeric,2,0.936692535,L,L,L,L,L,L,L,L,H,L
ICHvc,2020,xeric,1,0.908664803,L,L,L,M,L,L,L,L,H,L
ICHvc,2050,mesic,4,0.971035266,L,L,L,L,L,L,L,L,M,L
ICHvc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,2050,submesic,3,0.938750273,L,L,L,L,L,L,L,L,H,L
ICHvc,2050,subxeric,2,0.915722434,L,L,L,M,L,L,L,L,H,L
ICHvc,2050,xeric,1,0.870252079,L,M,L,H,L,L,L,L,VH,L
ICHvc,2080,mesic,4,0.949931979,L,L,L,L,L,L,L,L,H,L
ICHvc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvc,2080,submesic,3,0.914852305,L,L,L,M,L,L,L,L,H,L
ICHvc,2080,subxeric,2,0.892040169,L,M,L,M,L,L,L,L,VH,L
ICHvc,2080,xeric,1,0.84631366,L,H,L,H,L,M,L,L,VH,L
ICHvk1,1961-1990,mesic,4,0.999847006,L,L,L,L,L,L,L,L,L,L
ICHvk1,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,1961-1990,submesic,3,0.998018965,L,L,L,L,L,L,L,L,L,L
ICHvk1,1961-1990,subxeric,2,0.995195077,L,L,L,L,L,L,L,L,L,L
ICHvk1,1961-1990,xeric,1,0.98826035,L,L,L,L,L,L,L,L,M,L
ICHvk1,1971-2000,mesic,4,0.999559242,L,L,L,L,L,L,L,L,L,L
ICHvk1,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,1971-2000,submesic,3,0.99768009,L,L,L,L,L,L,L,L,L,L
ICHvk1,1971-2000,subxeric,2,0.994144775,L,L,L,L,L,L,L,L,L,L
ICHvk1,1971-2000,xeric,1,0.986750836,L,L,L,L,L,L,L,L,M,L
ICHvk1,1981-2010,mesic,4,0.998521056,L,L,L,L,L,L,L,L,L,L
ICHvk1,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,1981-2010,submesic,3,0.995123177,L,L,L,L,L,L,L,L,L,L
ICHvk1,1981-2010,subxeric,2,0.990414574,L,L,L,L,L,L,L,L,L,L
ICHvk1,1981-2010,xeric,1,0.98138532,L,L,L,L,L,L,L,L,M,L
ICHvk1,2020,mesic,4,0.996460921,L,L,L,L,L,L,L,L,L,L
ICHvk1,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,2020,submesic,3,0.98758467,L,L,L,L,L,L,L,L,M,L
ICHvk1,2020,subxeric,2,0.978574354,L,L,L,L,L,L,L,L,M,L
ICHvk1,2020,xeric,1,0.961449032,L,L,L,L,L,L,L,L,M,L
ICHvk1,2050,mesic,4,0.988029045,L,L,L,L,L,L,L,L,M,L
ICHvk1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,2050,submesic,3,0.969318655,L,L,L,L,L,L,L,L,M,L
ICHvk1,2050,subxeric,2,0.954837507,L,L,L,L,L,L,L,L,M,L
ICHvk1,2050,xeric,1,0.930445028,L,L,L,L,L,L,L,L,H,L
ICHvk1,2080,mesic,4,0.978169479,L,L,L,L,L,L,L,L,M,L
ICHvk1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk1,2080,submesic,3,0.952530767,L,L,L,L,L,L,L,L,M,L
ICHvk1,2080,subxeric,2,0.935308194,L,L,L,L,L,L,L,L,H,L
ICHvk1,2080,xeric,1,0.904379042,L,L,L,M,L,L,L,L,H,L
ICHvk2,1961-1990,mesic,4,0.999068017,L,L,L,L,L,L,L,L,L,L
ICHvk2,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,1961-1990,submesic,3,0.992918363,L,L,L,L,L,L,L,L,L,L
ICHvk2,1961-1990,subxeric,2,0.983967379,L,L,L,L,L,L,L,L,M,L
ICHvk2,1961-1990,xeric,1,0.959957942,L,L,L,L,L,L,L,L,M,L
ICHvk2,1971-2000,mesic,4,0.998268433,L,L,L,L,L,L,L,L,L,L
ICHvk2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,1971-2000,submesic,3,0.990535882,L,L,L,L,L,L,L,L,L,L
ICHvk2,1971-2000,subxeric,2,0.978869864,L,L,L,L,L,L,L,L,M,L
ICHvk2,1971-2000,xeric,1,0.952624172,L,L,L,L,L,L,L,L,M,L
ICHvk2,1981-2010,mesic,4,0.997433375,L,L,L,L,L,L,L,L,L,L
ICHvk2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,1981-2010,submesic,3,0.987410413,L,L,L,L,L,L,L,L,M,L
ICHvk2,1981-2010,subxeric,2,0.974488183,L,L,L,L,L,L,L,L,M,L
ICHvk2,1981-2010,xeric,1,0.945537097,L,L,L,L,L,L,L,L,H,L
ICHvk2,2020,mesic,4,0.979459042,L,L,L,L,L,L,L,L,M,L
ICHvk2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,2020,submesic,3,0.948411174,L,L,L,L,L,L,L,L,H,L
ICHvk2,2020,subxeric,2,0.927556605,L,L,L,M,L,L,L,L,H,L
ICHvk2,2020,xeric,1,0.878219448,L,M,L,H,L,L,L,L,VH,L
ICHvk2,2050,mesic,4,0.966649977,L,L,L,L,L,L,L,L,M,L
ICHvk2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,2050,submesic,3,0.931273808,L,L,L,L,L,L,L,L,H,L
ICHvk2,2050,subxeric,2,0.904550391,L,L,L,M,L,L,L,L,H,L
ICHvk2,2050,xeric,1,0.850315472,L,M,L,H,L,L,L,L,VH,L
ICHvk2,2080,mesic,4,0.958764061,L,L,L,L,L,L,L,L,M,L
ICHvk2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHvk2,2080,submesic,3,0.924259301,L,L,L,M,L,L,L,L,H,L
ICHvk2,2080,subxeric,2,0.895396128,L,M,L,M,L,L,L,L,VH,L
ICHvk2,2080,xeric,1,0.830216773,L,H,L,H,L,M,L,L,VH,L
ICHwc,1961-1990,mesic,4,0.996723219,L,L,L,L,L,L,L,L,L,L
ICHwc,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,1961-1990,submesic,3,0.985150132,L,L,L,L,L,L,L,L,M,L
ICHwc,1961-1990,subxeric,2,0.974649487,L,L,L,L,L,L,L,L,M,L
ICHwc,1961-1990,xeric,1,0.95488591,L,L,L,L,L,L,L,L,M,L
ICHwc,1971-2000,mesic,4,0.99589728,L,L,L,L,L,L,L,L,L,L
ICHwc,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,1971-2000,submesic,3,0.983566209,L,L,L,L,L,L,L,L,M,L
ICHwc,1971-2000,subxeric,2,0.972548997,L,L,L,L,L,L,L,L,M,L
ICHwc,1971-2000,xeric,1,0.953007497,L,L,L,L,L,L,L,L,M,L
ICHwc,1981-2010,mesic,4,0.99641456,L,L,L,L,L,L,L,L,L,L
ICHwc,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,1981-2010,submesic,3,0.985339859,L,L,L,L,L,L,L,L,M,L
ICHwc,1981-2010,subxeric,2,0.97472011,L,L,L,L,L,L,L,L,M,L
ICHwc,1981-2010,xeric,1,0.954772727,L,L,L,L,L,L,L,L,M,L
ICHwc,2020,mesic,4,0.983034968,L,L,L,L,L,L,L,L,M,L
ICHwc,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,2020,submesic,3,0.961718194,L,L,L,L,L,L,L,L,M,L
ICHwc,2020,subxeric,2,0.945151066,L,L,L,L,L,L,L,L,H,L
ICHwc,2020,xeric,1,0.920688496,L,L,L,M,L,L,L,L,H,L
ICHwc,2050,mesic,4,0.970079559,L,L,L,L,L,L,L,L,M,L
ICHwc,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,2050,submesic,3,0.940888854,L,L,L,L,L,L,L,L,H,L
ICHwc,2050,subxeric,2,0.918814073,L,L,L,M,L,L,L,L,H,L
ICHwc,2050,xeric,1,0.882031326,L,M,L,M,L,L,L,L,VH,L
ICHwc,2080,mesic,4,0.951533145,L,L,L,L,L,L,L,L,M,L
ICHwc,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwc,2080,submesic,3,0.917536857,L,L,L,M,L,L,L,L,H,L
ICHwc,2080,subxeric,2,0.896732765,L,M,L,M,L,L,L,L,VH,L
ICHwc,2080,xeric,1,0.859189847,L,M,L,H,L,L,L,L,VH,L
ICHwk1,1961-1990,mesic,4,0.992319949,L,L,L,L,L,L,L,L,L,L
ICHwk1,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,1961-1990,submesic,3,0.975399239,L,L,L,L,L,L,L,L,M,L
ICHwk1,1961-1990,subxeric,2,0.961788541,L,L,L,L,L,L,L,L,M,L
ICHwk1,1961-1990,xeric,1,0.933481959,L,L,L,L,L,L,L,L,H,L
ICHwk1,1971-2000,mesic,4,0.991492147,L,L,L,L,L,L,L,L,L,L
ICHwk1,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,1971-2000,submesic,3,0.974238196,L,L,L,L,L,L,L,L,M,L
ICHwk1,1971-2000,subxeric,2,0.959215339,L,L,L,L,L,L,L,L,M,L
ICHwk1,1971-2000,xeric,1,0.930259527,L,L,L,L,L,L,L,L,H,L
ICHwk1,1981-2010,mesic,4,0.986604442,L,L,L,L,L,L,L,L,M,L
ICHwk1,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,1981-2010,submesic,3,0.96533074,L,L,L,L,L,L,L,L,M,L
ICHwk1,1981-2010,subxeric,2,0.948067763,L,L,L,L,L,L,L,L,H,L
ICHwk1,1981-2010,xeric,1,0.916860164,L,L,L,M,L,L,L,L,H,L
ICHwk1,2020,mesic,4,0.974328447,L,L,L,L,L,L,L,L,M,L
ICHwk1,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,2020,submesic,3,0.944616256,L,L,L,L,L,L,L,L,H,L
ICHwk1,2020,subxeric,2,0.925721606,L,L,L,M,L,L,L,L,H,L
ICHwk1,2020,xeric,1,0.894892783,L,M,L,M,L,L,L,L,VH,L
ICHwk1,2050,mesic,4,0.952306266,L,L,L,L,L,L,L,L,M,L
ICHwk1,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,2050,submesic,3,0.919313546,L,L,L,M,L,L,L,L,H,L
ICHwk1,2050,subxeric,2,0.899577608,L,M,L,M,L,L,L,L,VH,L
ICHwk1,2050,xeric,1,0.86533653,L,M,L,H,L,L,L,L,VH,L
ICHwk1,2080,mesic,4,0.937618338,L,L,L,L,L,L,L,L,H,L
ICHwk1,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk1,2080,submesic,3,0.904803575,L,L,L,M,L,L,L,L,H,L
ICHwk1,2080,subxeric,2,0.884520845,L,M,L,M,L,L,L,L,VH,L
ICHwk1,2080,xeric,1,0.842096397,L,H,L,H,L,M,L,L,VH,L
ICHwk2,1961-1990,mesic,4,0.966113115,L,L,L,L,L,L,L,L,M,L
ICHwk2,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,1961-1990,submesic,3,0.931136941,L,L,L,L,L,L,L,L,H,L
ICHwk2,1961-1990,subxeric,2,0.907387249,L,L,L,M,L,L,L,L,H,L
ICHwk2,1961-1990,xeric,1,0.858712474,L,M,L,H,L,L,L,L,VH,L
ICHwk2,1971-2000,mesic,4,0.969517025,L,L,L,L,L,L,L,L,M,L
ICHwk2,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,1971-2000,submesic,3,0.934553556,L,L,L,L,L,L,L,L,H,L
ICHwk2,1971-2000,subxeric,2,0.909279204,L,L,L,M,L,L,L,L,H,L
ICHwk2,1971-2000,xeric,1,0.860514437,L,M,L,H,L,L,L,L,VH,L
ICHwk2,1981-2010,mesic,4,0.967833587,L,L,L,L,L,L,L,L,M,L
ICHwk2,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,1981-2010,submesic,3,0.933212321,L,L,L,L,L,L,L,L,H,L
ICHwk2,1981-2010,subxeric,2,0.907401899,L,L,L,M,L,L,L,L,H,L
ICHwk2,1981-2010,xeric,1,0.85794943,L,M,L,H,L,L,L,L,VH,L
ICHwk2,2020,mesic,4,0.944078665,L,L,L,L,L,L,L,L,H,L
ICHwk2,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,2020,submesic,3,0.90574482,L,L,L,M,L,L,L,L,H,L
ICHwk2,2020,subxeric,2,0.881083131,L,M,L,M,L,L,L,L,VH,L
ICHwk2,2020,xeric,1,0.829508119,L,H,L,VH,M,M,L,L,VH,L
ICHwk2,2050,mesic,4,0.930017059,L,L,L,L,L,L,L,L,H,L
ICHwk2,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,2050,submesic,3,0.888237333,L,M,L,M,L,L,L,L,VH,L
ICHwk2,2050,subxeric,2,0.857877315,L,M,L,H,L,L,L,L,VH,L
ICHwk2,2050,xeric,1,0.79598241,M,VH,L,VH,M,H,L,L,VH,M
ICHwk2,2080,mesic,4,0.91252124,L,L,L,M,L,L,L,L,H,L
ICHwk2,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk2,2080,submesic,3,0.873369241,L,M,L,H,L,L,L,L,VH,L
ICHwk2,2080,subxeric,2,0.84290765,L,H,L,H,L,M,L,L,VH,L
ICHwk2,2080,xeric,1,0.776095078,M,VH,L,VH,H,H,M,L,VH,M
ICHwk3,1961-1990,mesic,4,0.997036862,L,L,L,L,L,L,L,L,L,L
ICHwk3,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,1961-1990,submesic,3,0.984020681,L,L,L,L,L,L,L,L,M,L
ICHwk3,1961-1990,subxeric,2,0.969169723,L,L,L,L,L,L,L,L,M,L
ICHwk3,1961-1990,xeric,1,0.932291779,L,L,L,L,L,L,L,L,H,L
ICHwk3,1971-2000,mesic,4,0.995991851,L,L,L,L,L,L,L,L,L,L
ICHwk3,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,1971-2000,submesic,3,0.981591209,L,L,L,L,L,L,L,L,M,L
ICHwk3,1971-2000,subxeric,2,0.964956789,L,L,L,L,L,L,L,L,M,L
ICHwk3,1971-2000,xeric,1,0.926967214,L,L,L,M,L,L,L,L,H,L
ICHwk3,1981-2010,mesic,4,0.994279909,L,L,L,L,L,L,L,L,L,L
ICHwk3,1981-2010,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,1981-2010,submesic,3,0.977902124,L,L,L,L,L,L,L,L,M,L
ICHwk3,1981-2010,subxeric,2,0.960757344,L,L,L,L,L,L,L,L,M,L
ICHwk3,1981-2010,xeric,1,0.921139321,L,L,L,M,L,L,L,L,H,L
ICHwk3,2020,mesic,4,0.979836649,L,L,L,L,L,L,L,L,M,L
ICHwk3,2020,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,2020,submesic,3,0.948491814,L,L,L,L,L,L,L,L,H,L
ICHwk3,2020,subxeric,2,0.927703077,L,L,L,M,L,L,L,L,H,L
ICHwk3,2020,xeric,1,0.880208062,L,M,L,M,L,L,L,L,VH,L
ICHwk3,2050,mesic,4,0.967693074,L,L,L,L,L,L,L,L,M,L
ICHwk3,2050,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,2050,submesic,3,0.932638248,L,L,L,L,L,L,L,L,H,L
ICHwk3,2050,subxeric,2,0.905233112,L,L,L,M,L,L,L,L,H,L
ICHwk3,2050,xeric,1,0.854482358,L,M,L,H,L,L,L,L,VH,L
ICHwk3,2080,mesic,4,0.961059128,L,L,L,L,L,L,L,L,M,L
ICHwk3,2080,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk3,2080,submesic,3,0.926718019,L,L,L,M,L,L,L,L,H,L
ICHwk3,2080,subxeric,2,0.898717659,L,M,L,M,L,L,L,L,VH,L
ICHwk3,2080,xeric,1,0.836963562,L,H,L,H,L,M,L,L,VH,L
ICHwk4,1961-1990,mesic,4,0.996690163,L,L,L,L,L,L,L,L,L,L
ICHwk4,1961-1990,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk4,1961-1990,submesic,3,0.982637441,L,L,L,L,L,L,L,L,M,L
ICHwk4,1961-1990,subxeric,2,0.966671194,L,L,L,L,L,L,L,L,M,L
ICHwk4,1961-1990,xeric,1,0.929541088,L,L,L,M,L,L,L,L,H,L
ICHwk4,1971-2000,mesic,4,0.995712617,L,L,L,L,L,L,L,L,L,L
ICHwk4,1971-2000,subhygric,5,1,L,L,L,L,L,L,L,L,L,L
ICHwk4,1971-2000,submesic,3,0.980656156,L,L,L,L,L,L,L,L,M,L
